job_id,job_name,update_time,com_name,salary,workplace,job_exp,job_edu,job_rent,company_type,company_size,job_welfare,company_ind,job_info,job_type
1,Python爬虫APP,01-03发布,广州铂锐盛途科技,1.3-2万,广州·天河区,3-4年,大专,,,200-500人,,,,
2,Python开发工程师,01-03发布,广州英赛特软件,8千-1.4万,广州·天河区,3-4年,大专,,,100-200人,,计算机软件,,
3,Python开发工程师,01-03发布,友邦资讯科技（广州）,2-2.5万,广州·天河区,3-4年,大专,,,100-200人,,计算机软件,,
4,Python开发工程师/周末双休,01-03发布,深圳市睿服科技,1-1.5万,广州·天河区,3-4年,大专,,,,,计算机软件,,
5,Python数据开发工程师,01-03发布,广东省南方传媒发行物流,1-1.7万,广州·天河区,3-4年,大专,,,,,文字媒体/出版,,
6,Python开发工程师,01-03发布,广州纳诺新材料科技,15-20万/年,广州·天河区,3-4年,大专,,,,,新能源,,
7,00122-BI Specialist - Python,01-03发布,友邦资讯科技（广州）,10-15万/年,广州·天河区,3-4年,大专,,,,,计算机软件,,
8,Python开发工程师,01-03发布,广州外宝电子商务,8千-1万,广州·天河区,3-4年,大专,,,,,贸易/进出口,,
9,Python开发工程师,01-03发布,北京时空立方数字科技,8千-1.5万,广州·天河区,2-4年,大专,,,,,互联网/电子商务,,
10,Python爬虫开发工程师,01-03发布,广州铂锐盛途科技,1.3-2万,广州·天河区,3-4年,大专,,,,,网络游戏,,
11,Python开发工程师,01-03发布,中讯志远（武汉）科技,1-1.5万,广州·天河区,3-4年,大专,,,,,计算机软件,,
12,00122-BI Specialist - Python,01-03发布,友邦资讯科技（广州）,10-15万/年,广州·天河区,3-4年,大专,,,,,计算机软件,,
13,Python开发工程师（广州）,01-03发布,上海华讯网络系统,1.2-1.6万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
14,Python后端开发工程师,01-03发布,广州赛业百沐生物科技,1-2万,广州·天河区,3-4年,大专,,,,,制药/生物工程,,
15,游戏客户端开发（Python）,01-03发布,北京时空立方数字科技,8千-1.3万·13薪,广州·天河区,3-4年,大专,,,,,互联网/电子商务,,
16,中级python开发工程师,01-03发布,图创集团,8千-1.2万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
17,Python后端开发工程师,01-03发布,广州赛灵力科技,1-2万·13薪,广州·天河区,3-4年,大专,,,,,计算机软件,,
18,Python开发工程师/周末双休,01-03发布,深圳市睿服科技,1.2-1.8万,广州·天河区,3-4年,大专,,,,,计算机软件,,
19,工程师（C++/Python/MATLAB/Android),01-03发布,人工智能与数字经济广东省实验室（广州）,1.3-2.6万·14薪,广州·天河区,3-4年,大专,,,,,学术/科研,,
20,Python测试开发,01-03发布,海南钦诚软件技术,1.3-1.7万,广州·天河区,3-4年,大专,,,,,计算机软件,,
21,Python爬虫工程师,01-03发布,云润大数据服务,6千-1.2万,广州·天河区,3-4年,大专,,,,,计算机软件,,
22,Python开发工程师/周末双休,01-03发布,深圳市睿服科技,1.3-1.9万,广州·天河区,3-4年,大专,,,,,计算机软件,,
23,Python开发工程师,01-03发布,汉堂软件工程（上海）,1-1.5万·13薪,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
24,Python/C++工程师（人工智能方向）,01-03发布,广州市浩洋电子,1-2万,广州·天河区,3-4年,大专,,,,,电子技术/半导体/集成电路,,
25,Python开发工程师,01-03发布,杰创智能科技,1.4-2.4万,广州·天河区,3-4年,大专,,,,,通信/电信/网络设备,,
26,Python研发工程师,01-03发布,广州市凯泽利科技,1-1.5万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
27,Python开发工程师,01-02发布,中芯国科（广东）智能制造系统,8千-1.2万,广州·天河区,3-4年,大专,,,,,电子技术/半导体/集成电路,,
28,Python开发工程师,01-03发布,广东硕成科技,8千-1.2万,广州·天河区,3-4年,大专,,,,,原材料和加工,,
29,编程\机器人老师（机器人vex IQ \Python方向）,12-30发布,广东共享信息技术,6千-1万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
30,python/c/c++的开发,12-30发布,广东思域信息科技,1-1.5万,广州·天河区,3-4年,大专,,,,,计算机软件,,
31,Python开发工程师,12-30发布,广东联通通信建设,8千-1.5万,广州·天河区,3-4年,大专,,,,,通信/电信/网络设备,,
32,Python开发工程师,12-30发布,广州广电五舟科技,8千-1.3万,广州·天河区,3-4年,大专,,,,,计算机硬件,,
33,Python工程师,12-30发布,广州市埃特斯通讯设备,1.3-1.8万,广州·天河区,3-4年,大专,,,,,通信/电信/网络设备,,
34,Python编程老师（周末双休）,12-30发布,广东共享信息技术,6千-1万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
35,Python,12-30发布,信必优(深圳)信息技术,1.5-1.8万,广州·天河区,3-4年,大专,,,,,计算机软件,,
36,python后端开发工程师,12-29发布,广州昂特机械设备,9千-1.5万,广州·天河区,3-4年,大专,,,,,机械/设备/重工,,
37,Python工程师,12-28发布,广州天极电子科技,8千-1.2万,广州·天河区,3-4年,大专,,,,,电子技术/半导体/集成电路,,
38,python开发工程师（餐补+班车接送）,12-28发布,深圳市德科信息技术,8千-1.3万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
39,Python，matlab建模数据分析师,12-27发布,成都智极数据科技,200元/小时,广州·天河区,3-4年,大专,,,,,计算机软件,,
40,Python开发工程师,12-27发布,广州图灵科技,1-1.5万,广州·天河区,3-4年,大专,,,,,计算机软件,,
41,高级Python开发工程师,12-26发布,广东合生信息科技,1.5-2万,广州·天河区,3-4年,大专,,,,,计算机软件,,
42,Python开发工程师（大厂+福利好）,12-28发布,深圳市德科信息技术,9千-1.5万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
43,Python爬虫工程师,12-26发布,广东红餐科技,1-1.5万,广州·天河区,3-4年,大专,,,,,互联网/电子商务,,
44,Python工程师,12-21发布,广州赛意信息科技,1.6-2万,广州·天河区,3-4年,大专,,,,,计算机软件,,
45,Python开发工程师,12-19发布,广东南方网络信息科技,2-4万,广州·天河区,3-4年,大专,,,,,影视/媒体/艺术/文化传播,,
46,python数据分析师（AIA双休）,12-15发布,海南钦诚软件技术,1.6-1.9万,广州·天河区,3-4年,大专,,,,,计算机软件,,
47,Python开发工程师,12-14发布,广州华资软件技术,1.3-2.6万,广州·天河区,3-4年,大专,,,,,计算机软件,,
48,Python（东华厚盾）,12-15发布,东华软件股份,1.2-1.6万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
49,python开发工程师,12-13发布,广州市凯泽利科技,1-1.5万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
50,Python开发工程师,12-13发布,广东触电传媒科技,1-1.5万,广州·天河区,3-4年,大专,,,,,互联网/电子商务,,
51,Python开发工程师,12-12发布,广州启宏文化发展,5-7千,广州·天河区,1年,大专,,民营,,,影视/媒体/艺术/文化传播,,
52,Python开发工程师,12-14发布,广州多益网络,9千-1.8万·14薪,广州·天河区,1年,大专,,民营,,,网络游戏,,
53,Python教员,12-12发布,广东百捷教育投资,7千-1.1万,广州·天河区,1年,大专,,民营,,,教育/培训/院校,,
54,Python工程师,12-13发布,广东触电传媒科技,1-1.5万,广州·天河区,1年,大专,,民营,,,互联网/电子商务,,
55,Python开发,12-12发布,天盛供应链（广州）,4-5千,广州·天河区,1年,大专,,民营,,,交通/运输/物流,,
56,Python开发工程师,12-12发布,广东金鉴实验室科技,8千-1.6万,广州·天河区,1年,大专,,民营,,,,,
57,Python数据分析助理,12-11发布,广州佳正科技信息,7-9千,广州·天河区,1年,大专,,民营,,,互联网/电子商务,,
58,python老师/少儿编程（10-15k）,12-11发布,童程童美教育集团,1-1.5万,广州·天河区,1年,大专,,民营,,,计算机软件,,
59,Python开发工程师,12-12发布,广州研方信息技术,4-8千,广州·天河区,1年,大专,,民营,,,计算机软件,,
60,Python开发工程师,12-10发布,上海复深蓝软件,1.3-2.5万,广州·天河区,1年,大专,,民营,,,计算机软件,,
61,Python数据专员/高薪双休,12-11发布,广州博锐信息技术,7-9千,广州·天河区,1年,大专,,民营,,,计算机软件,,
62,Python数据专员/高薪双休,12-10发布,广州昊天互联网科技信息服务,7-9千,广州·天河区,1年,大专,,民营,,,计算机软件,,
63,Python开发工程师,12-09发布,广州玖晔网络科技,1-2万,广州·天河区,1年,大专,,民营,,,互联网/电子商务,,
64,Python开发工程师,12-10发布,匹格卡得（广州）信息咨询,6千-1.2万,广州·天河区,1年,大专,,民营,,,计算机软件,,
65,Python开发工程师,12-09发布,广州绿字阳信息技术,7千-1.1万,广州·天河区,1年,大专,,民营,,,计算机软件,,
66,Python开发工程师,12-09发布,上海复深蓝软件,1.5-3万,广州·天河区,1年,大专,,民营,,,计算机软件,,
67,Python开发工程师,12-08发布,广州中隐丰约投资咨询,15-25万/年,广州·天河区,1年,大专,,民营,,,金融/投资/证券,,
68,少儿编程老师(Python/java)/行业龙头有保障,12-07发布,童程童美教育集团,8千-1.5万,广州·天河区,1年,大专,,民营,,,计算机软件,,
69,Python高级开发工程师,12-07发布,深圳市企企通科技,1.5-2.2万,广州·天河区,1年,大专,,民营,,,计算机软件,,
70,Python教学研发,12-06发布,三七互娱,9千-1.4万,广州·天河区,1年,大专,,民营,,,网络游戏,,
71,python研发工程师(J10832),12-04发布,广州嘉为科技,1-1.5万,广州·天河区,1年,大专,,民营,,,计算机软件,,
72,Python开发工程师,12-03发布,广州嘉检医学检测,1.5-2万,广州·天河区,1年,大专,,民营,,,制药/生物工程,,
73,python开发实习生,11-29发布,深圳市华富庆电子商务,6千-1万·13薪,广州·天河区,1年,大专,,民营,,,计算机软件,,
74,Python高级开发工程师,11-24发布,广州市景翔信息科技,1.8-2.5万,广州·天河区,1年,大专,,民营,,,专业服务(咨询、人力资源、财会),,
75,python研发工程师（自动化运维）(J10831),12-04发布,广州嘉为科技,1-1.8万,广州·天河区,1年,大专,,民营,,,计算机软件,,
76,测试开发Python,11-24发布,超音速人工智能科技,1-2万,广州·天河区,1年,大专,,民营,,,仪器仪表/工业自动化,,
77,Python/MATLAB量化分析师,11-23发布,广州佳利达私募证券投资管理,1-2万,广州·天河区,1年,大专,,民营,,,金融/投资/证券,,
78,Python开发工程师,11-22发布,广州市正穗财税咨询,7-9千,广州·天河区,1年,大专,,民营,,,专业服务(咨询、人力资源、财会),,
79,Python数据分析师,11-21发布,信必优(深圳)信息技术,1.5-2万,广州·天河区,1年,大专,,民营,,,计算机软件,,
80,Python软件开发工程师,11-22发布,雷克软件系统（深圳）,1.5-2.2万,广州·天河区,1年,大专,,民营,,,计算机软件,,
81,Python研发工程师(J10818),11-21发布,广州嘉为科技,1.2-1.8万,广州·天河区,1年,大专,,民营,,,计算机软件,,
82,Python开发工程师,11-20发布,万宝盛华信息科技（上海）,1.3-2万,广州·天河区,1年,大专,,民营,,,专业服务(咨询、人力资源、财会),,
83,Python,11-21发布,信必优(深圳)信息技术,1.5-2.5万,广州·天河区,1年,大专,,民营,,,计算机软件,,
84,课程开发（熟悉Python语言）,11-18发布,广州万维视景科技,1.5-2万,广州·天河区,1年,大专,,民营,,,计算机软件,,
85,软件工程师（C++/Python/go/lua）,11-18发布,广州巨辰信息科技,8千-1.3万,广州·天河区,1年,大专,,民营,,,通信/电信运营、增值服务,,
86,python讲师/编程老师（初高中）,11-17发布,广州英荔教育科技,7千-1.2万,广州·天河区,1年,大专,,民营,,,教育/培训/院校,,
87,Python/PySpark,11-21发布,信必优(深圳)信息技术,1.4-2万,广州·天河区,1年,大专,,民营,,,计算机软件,,
88,编程讲师（c++/python）,11-11发布,广州图灵教育科技,1.2-2万,广州·天河区,1年,大专,,民营,,,教育/培训/院校,,
89,Python开发,11-09发布,北京汉克时代科技,1.3-2.5万,广州·天河区,1年,大专,,民营,,,计算机软件,,
90,python 编程老师,11-08发布,佛山市发现教育科技,0.8-1万,广州·天河区,1年,大专,,民营,,,教育/培训/院校,,
91,Python开发工程师,11-08发布,上海理想信息产业（集团）,8千-1.5万,广州·天河区,1年,大专,,民营,,,通信/电信运营、增值服务,,
92,自动化测试开发工程师,01-03发布,天翼物联科技,2-3万,广州·天河区,1年,大专,,民营,,,通信/电信运营、增值服务,,
93,中高级测试工程师,01-03发布,广州市英特信息技术,8千-1.3万,广州·天河区,1年,大专,,民营,,,计算机软件,,
94,软件工程师,01-03发布,广东省羊城印刷,1.3-1.5万,广州·天河区,1年,大专,,民营,,,印刷/包装/造纸,,
95,AI算法工程师,01-02发布,广东德尔智慧工厂科技,1-1.5万,广州·天河区,1年,大专,,民营,,,多元化业务集团公司,,
96,移动通信工程师,12-30发布,武汉千卉暖科技,7千-1万,广州·天河区,1年,大专,,民营,,,计算机软件,,
97,数据开发工程师,01-03发布,恩士迅信息科技（中国）有限责任,1.2-2万·13薪,广州·天河区,1年,大专,,民营,,,计算机软件,,
98,大数据分析师,01-03发布,宜通世纪科技,4-8千,广州·天河区,1年,大专,,民营,,,通信/电信运营、增值服务,,
99,少儿编程老师,01-03发布,广州粤嵌通信科技,5-7千,广州·天河区,1年,大专,,民营,,,教育/培训/院校,,
100,机器人技术支持工程师,01-03发布,遨博（江苏）机器人,1.5-2.5万,广州·天河区,1年,大专,,民营,,,仪器仪表/工业自动化,,
101,计算机视觉研究员,01-03发布,广州安必平医药科技,3-5万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,制药/生物工程,,
102,自动化测试,01-03发布,HCL Technologies (Shanghai) Limited,1.5-2.5万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,计算机软件,,
103,图像算法工程师,01-03发布,海华电子企业（中国）,1.4-2.5万·14薪,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,通信/电信/网络设备,,
104,系统运维工程师,01-03发布,广州精科医学检验所,8千-1.1万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,医疗设备/器械,,
105,RPA实施开发工程师,01-03发布,奔腾达智数科技（广东）,6千-1万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,计算机软件,,
106,游戏客户端开发工程师,01-03发布,网易,2-4万·16薪,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,,,
107,性能测试工程师,12-23发布,吉赛尔人力资源顾问（大连）,3.5-4万/年,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,专业服务(咨询、人力资源、财会),,
108,PMO专员,01-03发布,Alten China Limited,1.5-2.5万·13薪,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,计算机软件,,
109,算法工程师,12-29发布,广州紫为云科技,2-3万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,计算机软件,,
110,爬虫工程师,01-03发布,广东省国际工程咨询,20-30万/年,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,专业服务(咨询、人力资源、财会),,
111,自动化测试工程师,01-03发布,广州市本该信息技术有限责任,1.1-1.3万·13薪,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,互联网/电子商务,,
112,软件测试工程师,01-03发布,长视科技,6.5-9千,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,电子技术/半导体/集成电路,,
113,爬虫开发工程师,12-29发布,骆驼服饰,8千-1.2万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,服装/纺织/皮革,,
114,测试开发（六险一金+双休）,12-19发布,深圳市法本信息技术,1.3-1.5万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,计算机软件,,
115,AI应用工程师（计算机视觉方向）,01-03发布,广州市吉星信息科技,1.1-2万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,计算机硬件,,
116,GPB and Wealth Risk Manager - HARMONY WPB RISK,12-22发布,汇丰环球客户服务(广东),2.5-3.5万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,金融/投资/证券,,
117,数据分析师（20-28k）,12-30发布,广州幸福树科技,2-2.8万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,互联网/电子商务,,
118,功能测试,12-28发布,广州纳诺科技,1-1.5万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,计算机软件,,
119,游戏技术开发,12-29发布,广州伦奇信息科技,6千-1万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,网络游戏,,
120,资深数据分析师（商品）,12-29发布,广州汇创品牌咨询管理,1-2万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,计算机软件,,
121,网络与信息安全管理,01-03发布,中移互联网,2-3万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,通信/电信运营、增值服务,,
122,IT工程师,01-03发布,本田汽车零部件制造,10-12万/年,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,汽车,,
123,ODOO工程师,12-30发布,中亿丰数字科技,1.5-2万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,互联网/电子商务,,
124,爬虫工程师,12-20发布,广州广颖创网络科技,1.5-2万·13薪,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,互联网/电子商务,,
125,测试工程师,01-03发布,广州健新科技有限责任,8千-1.3万·13薪,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,计算机软件,,
126,后端开发工程师,01-01发布,云舟生物科技（广州）,7千-1万·13薪,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,制药/生物工程,,
127,运维工程师,01-03发布,宜通世纪科技,8千-1.2万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,通信/电信运营、增值服务,,
128,数据分析师,12-21发布,厦门华商纵横物流投资,1.2-1.8万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,交通/运输/物流,,
129,图像算法工程师,12-08发布,广州虚拟动力网络技术,1.5-3万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,计算机软件,,
130,应用软件设计师(人工智能方向),12-30发布,广州海格通信集团,1.5-2.5万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,通信/电信/网络设备,,
131,Power Platform Developer,01-03发布,友邦资讯科技（广州）,1.3-2.6万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,计算机软件,,
132,技术支持工程师,12-30发布,瑞因生物科技（广州）,6千-1万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,医疗/护理/卫生,,
133,数据爬虫工程师,12-27发布,广州搜料信息技术,6千-1万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,互联网/电子商务,,
134,数据分析师（生产版块）,01-03发布,广州市鑫富塑胶,8千-1万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,多元化业务集团公司,,
135,数据工程师,01-03发布,广州市伟圣实业,7千-1.2万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,政府/公共事业,,
136,少儿编程老师,01-03发布,合景教育集团,6千-1万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,教育/培训/院校,,
137,手游服务端开发工程师,01-03发布,汉堂软件工程（上海）,9千-1.3万·13薪,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,计算机服务(系统、数据服务、维修),,
138,数据工程师,01-03发布,深圳顺络电子,1-2万·14薪,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,电子技术/半导体/集成电路,,
139,数据分析师,01-02发布,广州市科进计算机技术,7千-1.2万·13薪,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,计算机软件,,
140,AI算法工程师（图像）,01-03发布,中邮消费金融,2-4万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,金融/投资/证券,,
141,算法工程师（广研）,12-02发布,国机智能科技,15-20万/年,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,多元化业务集团公司,,
142,算法工程师-数据分析方向,01-03发布,广东智能无人系统研究院,1.5-3万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,学术/科研,,
143,游戏测试工程师,01-03发布,汉堂软件工程（上海）,8千-1.3万·13薪,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,计算机服务(系统、数据服务、维修),,
144,车位探测算法工程师,11-30发布,广州勘帝德电子科技,1.8-3.6万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,汽车,,
145,软件集成测试,12-22发布,AMARIS摩芮思科技咨询（上海）,1-1.3万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,专业服务(咨询、人力资源、财会),,
146,数据分析师,12-12发布,上海宸山宸辰医疗美容门诊部,1.3-1.6万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,医疗/护理/卫生,,
147,多传感器融合算法工程师1人,12-27发布,广州裕康医疗器械,2-4万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,医疗设备/器械,,
148,大数据开发工程师,12-28发布,广东爱依服商贸,2-4万·13薪,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,服装/纺织/皮革,,
149,测试工程师,01-03发布,中移互联网,2-3万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,通信/电信运营、增值服务,,
150,生物算法工程师,12-06发布,广州女娲生命科技,1.2-2.5万,广州·黄埔区,2年,博士,,已上市 , 500-1000人,,制药/生物工程,,
1,Python爬虫APP,01-04发布,广州铂锐盛途科技,1.3-2万,广州·天河区,3-4年,大专,,,,,,,
2,Python开发工程师,01-04发布,广州广电五舟科技,8千-1.3万,广州·天河区,3-4年,大专,,,,,计算机硬件,,
3,PYTHON研发工程师,01-04发布,东方电子,8千-1.3万·16薪,广州·天河区,3-4年,大专,,,,,计算机软件,,
4,Python开发工程师,01-04发布,汉堂软件工程（上海）,1-1.5万·13薪,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
5,Python开发工程师（广州）,01-04发布,上海华讯网络系统,1.2-1.6万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
6,Python开发工程师/周末双休,01-04发布,深圳市睿服科技,1-1.5万,广州·天河区,3-4年,大专,,,,,计算机软件,,
7,Python后端开发工程师,01-04发布,广州赛业百沐生物科技,1-2万,广州·天河区,3-4年,大专,,,,,制药/生物工程,,
8,Python开发工程师,01-04发布,广州纳诺新材料科技,15-20万/年,广州·天河区,3-4年,大专,,,,,新能源,,
9,游戏客户端开发（Python）,01-04发布,北京时空立方数字科技,8千-1.3万·13薪,广州·天河区,3-4年,大专,,,,,互联网/电子商务,,
10,中级python开发工程师,01-04发布,图创集团,8千-1.2万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
11,Python开发工程师,01-04发布,广州外宝电子商务,8千-1万,广州·天河区,3-4年,大专,,,,,贸易/进出口,,
12,Python开发工程师,01-04发布,广东硕成科技,8千-1.2万,广州·天河区,3-4年,大专,,,,,原材料和加工,,
13,Python开发工程师,01-04发布,北京时空立方数字科技,8千-1.5万,广州·天河区,3-4年,大专,,,,,互联网/电子商务,,
14,00122-BI Specialist - Python,01-03发布,友邦资讯科技（广州）,10-15万/年,广州·天河区,3-4年,大专,,,,,计算机软件,,
15,Python开发工程师,01-03发布,广州英赛特软件,8千-1.4万,广州·天河区,3-4年,大专,,,,,计算机软件,,
16,Python爬虫开发工程师,01-03发布,广州铂锐盛途科技,1.3-2万,广州·天河区,3-4年,大专,,,,,网络游戏,,
17,Python开发工程师,01-04发布,中讯志远（武汉）科技,1-1.5万,广州·天河区,3-4年,大专,,,,,计算机软件,,
18,Python开发工程师,01-03发布,友邦资讯科技（广州）,2-2.5万,广州·天河区,3-4年,大专,,,,,计算机软件,,
19,Python测试开发,01-03发布,海南钦诚软件技术,1.3-1.7万,广州·天河区,3-4年,大专,,,,,计算机软件,,
20,工程师（C++/Python/MATLAB/Android),01-04发布,人工智能与数字经济广东省实验室（广州）,1.3-2.6万·14薪,广州·天河区,3-4年,大专,,,,,学术/科研,,
21,Python爬虫工程师,01-03发布,云润大数据服务,6千-1.2万,广州·天河区,3-4年,大专,,,,,计算机软件,,
22,Python研发工程师,01-04发布,广州市凯泽利科技,1-1.5万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
23,Python/C++工程师（人工智能方向）,01-04发布,广州市浩洋电子,1-2万,广州·天河区,3-4年,大专,,,,,电子技术/半导体/集成电路,,
24,Python开发工程师/周末双休,01-04发布,深圳市睿服科技,1.2-1.8万,广州·天河区,3-4年,大专,,,,,计算机软件,,
25,Python开发工程师,01-04发布,杰创智能科技,1.4-2.4万,广州·天河区,3-4年,大专,,,,,通信/电信/网络设备,,
26,00122-BI Specialist - Python,01-03发布,友邦资讯科技（广州）,10-15万/年,广州·天河区,3-4年,大专,,,,,计算机软件,,
27,Python后端开发工程师,01-03发布,广州赛灵力科技,1-2万·13薪,广州·天河区,3-4年,大专,,,,,计算机软件,,
28,Python开发工程师/周末双休,01-04发布,深圳市睿服科技,1.3-1.9万,广州·天河区,3-4年,大专,,,,,计算机软件,,
29,Python开发工程师,01-02发布,中芯国科（广东）智能制造系统,8千-1.2万,广州·天河区,3-4年,大专,,,,,电子技术/半导体/集成电路,,
30,编程\机器人老师（机器人vex IQ \Python方向）,12-30发布,广东共享信息技术,6千-1万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
31,Python工程师,12-30发布,广州市埃特斯通讯设备,1.3-1.8万,广州·天河区,3-4年,大专,,,,,通信/电信/网络设备,,
32,Python,12-30发布,信必优(深圳)信息技术,1.5-1.8万,广州·天河区,3-4年,大专,,,,,计算机软件,,
33,python/c/c++的开发,12-30发布,广东思域信息科技,1-1.5万,广州·天河区,3-4年,大专,,,,,计算机软件,,
34,Python编程老师（周末双休）,12-30发布,广东共享信息技术,6千-1万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
35,python后端开发工程师,12-29发布,广州昂特机械设备,9千-1.5万,广州·天河区,3-4年,大专,,,,,机械/设备/重工,,
36,Python开发工程师,12-30发布,广东联通通信建设,8千-1.5万,广州·天河区,3-4年,大专,,,,,通信/电信/网络设备,,
37,python开发工程师（餐补+班车接送）,12-28发布,深圳市德科信息技术,8千-1.3万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
38,Python工程师,12-28发布,广州天极电子科技,8千-1.2万,广州·天河区,3-4年,大专,,,,,电子技术/半导体/集成电路,,
39,Python，matlab建模数据分析师,12-27发布,成都智极数据科技,200元/小时,广州·天河区,3-4年,大专,,,,,计算机软件,,
40,Python爬虫工程师,12-26发布,广东红餐科技,1-1.5万,广州·天河区,3-4年,大专,,,,,互联网/电子商务,,
41,Python开发工程师（大厂+福利好）,12-28发布,深圳市德科信息技术,9千-1.5万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
42,高级Python开发工程师,12-26发布,广东合生信息科技,1.5-2万,广州·天河区,3-4年,大专,,,,,计算机软件,,
43,Python开发工程师,12-27发布,广州图灵科技,1-1.5万,广州·天河区,3-4年,大专,,,,,计算机软件,,
44,Python工程师,12-21发布,广州赛意信息科技,1.6-2万,广州·天河区,3-4年,大专,,,,,计算机软件,,
45,Python开发工程师,12-19发布,广东南方网络信息科技,2-4万,广州·天河区,3-4年,大专,,,,,影视/媒体/艺术/文化传播,,
46,Python（东华厚盾）,12-15发布,东华软件股份,1.2-1.6万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
47,Python开发工程师,12-14发布,广州华资软件技术,1.3-2.6万,广州·天河区,3-4年,大专,,,,,计算机软件,,
48,python数据分析师（AIA双休）,12-15发布,海南钦诚软件技术,1.6-1.9万,广州·天河区,3-4年,大专,,,,,计算机软件,,
49,Python开发工程师,12-14发布,广州多益网络,9千-1.8万·14薪,广州·天河区,3-4年,大专,,,,,网络游戏,,
50,python开发工程师,12-13发布,广州市凯泽利科技,1-1.5万,广州·天河区,3-4年,大专,,,,,计算机服务(系统、数据服务、维修),,
51,Python工程师,12-13发布,广东触电传媒科技,1-1.5万,广州·越秀区,2年,本科,,国企 , 150-500人,,互联网/电子商务,,
